27,1697746,12749,2019-11-10,239.56866000000002
27,1697983,13043,2019-11-10,237.42623999999998
27,1697253,13231,2019-11-10,204.66128
27,1697686,13641,2019-11-10,990.82781
27,1697488,13682,2019-11-10,310.86205
27,1697005,13852,2019-11-10,229.09202000000002
27,1697238,14490,2019-11-10,270.84847
27,1697338,14598,2019-11-10,586.27934
27,1697701,14693,2019-11-10,25.4394
27,1697860,15156,2019-11-10,209.58875
27,1697452,15185,2019-11-10,692.08068
27,1697874,15417,2019-11-10,614.9633
27,1697374,15560,2019-11-10,753.9978
27,1697878,15797,2019-11-10,331.72921
27,1697245,16242,2019-11-10,445.5226
27,1697351,16393,2019-11-10,240.93811000000002
27,1697219,16558,2019-11-10,108.6855
27,1697655,16697,2019-11-10,970.43437
27,1697403,16941,2019-11-10,236.30514
27,1697123,17297,2019-11-10,766.31416
27,1697889,17396,2019-11-10,149.4766
27,1697727,17431,2019-11-10,589.02872
27,1697793,17743,2019-11-10,882.1383400000001
27,1697881,18083,2019-11-10,646.28197
27,1697174,18092,2019-11-10,757.3263
27,1697855,18101,2019-11-10,814.93583
27,1697080,18106,2019-11-10,436.3525
27,1697602,18948,2019-11-10,280.34212
27,1697306,19783,2019-11-10,516.98063
27,1697979,19793,2019-11-10,311.17862
27,1697895,19964,2019-11-10,833.9098799999999
27,1697193,20308,2019-11-10,582.25765
27,1697527,20408,2019-11-10,757.0609900000001
27,1697124,20524,2019-11-10,191.85394
27,1697699,20704,2019-11-10,178.31105
27,1697906,20727,2019-11-10,435.83362
27,1697786,20771,2019-11-10,687.88419
27,1697625,20930,2019-11-10,903.96325
27,1697759,20940,2019-11-10,476.91808
27,1697031,21074,2019-11-10,620.96111
27,1697840,21146,2019-11-10,412.57724
27,1697118,21219,2019-11-10,618.15615
27,1697069,22046,2019-11-10,214.00832999999997
27,1697384,22073,2019-11-10,672.57452
27,1697058,22097,2019-11-10,730.9778299999999
27,1697901,22266,2019-11-10,580.18335
27,1697395,22999,2019-11-10,18.53022
27,1697137,23255,2019-11-10,39.71633
27,1697428,23390,2019-11-10,79.57681
27,1697717,23478,2019-11-10,730.70538
27,1697420,23574,2019-11-10,499.46810999999997
27,1697197,23708,2019-11-10,850.7479599999999
27,1697453,23761,2019-11-10,689.7450200000001
27,1697886,23838,2019-11-10,61.384240000000005
27,1697893,23995,2019-11-10,264.22046
27,1697128,24212,2019-11-10,32.25162
27,1697303,24905,2019-11-10,430.65525
27,1697473,25222,2019-11-10,513.73465
27,1697045,25323,2019-11-10,958.39209
27,1697791,25429,2019-11-10,772.62837
27,1697587,25912,2019-11-10,779.24575
27,1697939,26068,2019-11-10,790.84921
27,1697170,26095,2019-11-10,585.01144
27,1697671,26154,2019-11-10,506.36208
27,1697082,26223,2019-11-10,634.6546099999999
27,1697838,26475,2019-11-10,776.60606
27,1697962,26611,2019-11-10,615.31471
27,1697350,26721,2019-11-10,800.49098
27,1697387,26931,2019-11-10,911.3222099999999
27,1697043,27045,2019-11-10,470.52813
27,1697481,27174,2019-11-10,755.89773
27,1697875,27200,2019-11-10,974.51672
27,1697530,27460,2019-11-10,433.74194000000006
27,1697810,27539,2019-11-10,259.60827
27,1697859,27559,2019-11-10,423.50434
27,1697957,27593,2019-11-10,79.68348
27,1697784,27790,2019-11-10,862.9405199999999
27,1697684,27997,2019-11-10,950.61375
27,1697809,28317,2019-11-10,407.94862
27,1697641,28733,2019-11-10,803.06875
27,1697856,28810,2019-11-10,403.30287999999996
27,1697215,29156,2019-11-10,109.05516999999999
27,1697751,29181,2019-11-10,282.85318
27,1697342,29364,2019-11-10,592.50988
27,1697008,29391,2019-11-10,866.60361
27,1697689,29456,2019-11-10,244.81405
27,1697167,29526,2019-11-10,576.96286
27,1697325,29655,2019-11-10,591.86871
27,1697029,30182,2019-11-10,49.34363
27,1697976,30292,2019-11-10,504.51761
27,1697821,30459,2019-11-10,508.26608
27,1697179,30814,2019-11-10,675.7035400000001
27,1697632,30918,2019-11-10,769.9553900000001
27,1697098,30930,2019-11-10,982.38823
27,1697551,31139,2019-11-10,675.09732
27,1697604,31349,2019-11-10,489.91972000000004
27,1697986,31350,2019-11-10,868.09557
27,1697653,31497,2019-11-10,944.08871
27,1697710,31951,2019-11-10,714.07092
27,1697980,31957,2019-11-10,761.45374
27,1697999,32084,2019-11-10,364.73928
27,1697654,32138,2019-11-10,322.79476
27,1697345,32599,2019-11-10,239.84255
27,1697762,32675,2019-11-10,927.02003
27,1697235,32938,2019-11-10,792.64411
27,1697817,32941,2019-11-10,946.02405
27,1697340,33040,2019-11-10,395.4899
27,1697864,33087,2019-11-10,586.41517
27,1697379,33377,2019-11-10,761.82275
27,1697027,33434,2019-11-10,555.92603
27,1697675,33474,2019-11-10,211.01327
27,1697547,33509,2019-11-10,528.95847
27,1697153,33703,2019-11-10,550.61668
27,1697007,33917,2019-11-10,642.3596299999999
27,1697756,34169,2019-11-10,76.50589000000001
27,1697051,34171,2019-11-10,641.10942
27,1697910,34705,2019-11-10,485.97062
27,1697499,34728,2019-11-10,363.41001
27,1697201,35625,2019-11-10,202.63221000000001
27,1697101,35923,2019-11-10,688.72653
27,1697139,35932,2019-11-10,892.4531800000001
27,1697628,35978,2019-11-10,893.85606
27,1697811,36280,2019-11-10,908.9126699999999
27,1697198,36451,2019-11-10,450.6224
27,1697262,36547,2019-11-10,160.4504
27,1697380,36624,2019-11-10,44.38292
27,1697290,36784,2019-11-10,90.16985
27,1697257,36799,2019-11-10,980.34153
27,1697586,36816,2019-11-10,778.89099
27,1697441,37126,2019-11-10,16.1901
27,1697404,37445,2019-11-10,214.0647
27,1697468,37549,2019-11-10,371.48401
27,1697141,37681,2019-11-10,869.98884
27,1697035,37844,2019-11-10,858.4844400000001
27,1697216,37987,2019-11-10,792.9842
27,1697629,38337,2019-11-10,803.86047
27,1697964,38370,2019-11-10,589.09478
27,1697963,38455,2019-11-10,820.75126
27,1697780,38814,2019-11-10,363.46836
27,1697267,38915,2019-11-10,417.383
27,1697358,39161,2019-11-10,218.58768999999998
27,1697077,39225,2019-11-10,579.86925
27,1697972,39553,2019-11-10,834.9143799999999
27,1697225,39926,2019-11-10,988.8706900000001
27,1697213,39928,2019-11-10,77.55311
27,1697605,40157,2019-11-10,620.4640400000001
27,1697694,40383,2019-11-10,837.11339
27,1697095,40769,2019-11-10,806.90337
27,1697615,40887,2019-11-10,635.70905
27,1697626,40970,2019-11-10,173.32547
27,1697708,41064,2019-11-10,563.9972799999999
27,1697819,41095,2019-11-10,647.4850799999999
27,1697296,41656,2019-11-10,836.20678
27,1697812,42026,2019-11-10,161.9656
27,1697738,42180,2019-11-10,827.9864299999999
27,1697696,42213,2019-11-10,173.46947
27,1697024,42326,2019-11-10,311.54429
27,1697361,42442,2019-11-10,905.0840800000001
27,1697548,42746,2019-11-10,773.98359
27,1697853,42850,2019-11-10,859.64544
27,1697318,43015,2019-11-10,774.57836
27,1697766,43641,2019-11-10,252.71097000000003
27,1697968,43765,2019-11-10,643.37126
27,1697476,43865,2019-11-10,814.17187
27,1697052,43949,2019-11-10,142.85738
27,1697647,44007,2019-11-10,423.20848
27,1697320,44062,2019-11-10,273.35665
27,1697871,44085,2019-11-10,266.19102999999996
27,1697650,44118,2019-11-10,565.66643
27,1697227,44321,2019-11-10,593.07796
27,1697693,44345,2019-11-10,908.18623
27,1697958,44349,2019-11-10,451.35395
27,1697636,44847,2019-11-10,214.37355
27,1697961,44921,2019-11-10,853.3219
27,1697678,45289,2019-11-10,379.40717
27,1697899,45320,2019-11-10,5.6517599999999995
27,1697010,45454,2019-11-10,142.98585
27,1697836,45463,2019-11-10,446.54322
27,1697984,45999,2019-11-10,195.71685
27,1697458,46028,2019-11-10,370.06658999999996
27,1697411,46151,2019-11-10,588.1365
27,1697737,46338,2019-11-10,239.64137999999997
27,1697250,46344,2019-11-10,722.1067400000001
27,1697515,47041,2019-11-10,942.16179
27,1697433,47300,2019-11-10,942.20967
27,1697142,47321,2019-11-10,674.8686
27,1697924,47362,2019-11-10,225.03672000000003
27,1697707,47684,2019-11-10,744.4218599999999
27,1697348,47804,2019-11-10,167.26265
27,1697300,48279,2019-11-10,669.4699099999999
27,1697504,48643,2019-11-10,219.29897999999997
27,1697362,48700,2019-11-10,357.81934
27,1697760,48752,2019-11-10,883.6960300000001
27,1697071,48993,2019-11-10,788.89102
27,1697012,49148,2019-11-10,424.07453
27,1697876,49467,2019-11-10,272.90006
27,1697917,49500,2019-11-10,562.89365
27,1697191,49775,2019-11-10,797.04555
27,1697946,49915,2019-11-10,640.09392
27,1697419,49983,2019-11-10,573.38914
27,1697434,50230,2019-11-10,881.17438
27,1697399,50598,2019-11-10,403.40943
27,1697540,50738,2019-11-10,633.68104
27,1697233,50785,2019-11-10,183.08184
27,1697030,50939,2019-11-10,156.25446000000002
27,1697606,51045,2019-11-10,801.11498
27,1697714,51494,2019-11-10,207.82916
27,1697514,51648,2019-11-10,637.6507
27,1697432,51801,2019-11-10,933.64863
27,1697537,52189,2019-11-10,87.83587
27,1697560,52499,2019-11-10,443.2911
27,1697050,52580,2019-11-10,347.04585
27,1697014,52594,2019-11-10,992.07355
27,1697804,52673,2019-11-10,495.06145
27,1697122,52708,2019-11-10,585.5851299999999
27,1697288,52990,2019-11-10,470.25587
27,1697579,53229,2019-11-10,625.46802
27,1697187,53329,2019-11-10,816.70537
27,1697336,53929,2019-11-10,602.11935
27,1697902,53983,2019-11-10,119.16088
27,1697818,54170,2019-11-10,412.75037000000003
27,1697769,54568,2019-11-10,504.91495999999995
27,1697308,54669,2019-11-10,403.99152000000004
27,1697596,54721,2019-11-10,716.32781
27,1697138,55057,2019-11-10,327.29351
27,1697276,55335,2019-11-10,917.59415
27,1697212,55591,2019-11-10,788.56697
27,1697572,55649,2019-11-10,805.27227
27,1697578,55812,2019-11-10,523.8948
27,1697775,55857,2019-11-10,396.75501
27,1697265,55883,2019-11-10,776.76488
27,1697918,56393,2019-11-10,133.8459
27,1697951,56491,2019-11-10,719.26988
27,1697459,56901,2019-11-10,682.93652
27,1697016,56935,2019-11-10,13.263779999999999
27,1697112,57112,2019-11-10,901.10235
27,1697371,57219,2019-11-10,656.76214
27,1697831,57758,2019-11-10,4.14686
27,1697354,57780,2019-11-10,24.42989
27,1697222,58081,2019-11-10,510.68199000000004
27,1697824,58399,2019-11-10,402.61953
27,1697146,58486,2019-11-10,691.60652
27,1697665,58565,2019-11-10,545.27203
27,1697736,58614,2019-11-10,999.56031
27,1697563,58918,2019-11-10,95.24331
27,1697328,58982,2019-11-10,683.06078
27,1697739,59124,2019-11-10,937.07466
27,1697516,59361,2019-11-10,296.83647
27,1697450,59499,2019-11-10,148.66775
27,1697063,59880,2019-11-10,16.32566
27,1697294,60454,2019-11-10,597.66008
27,1697000,60497,2019-11-10,506.82263
27,1697173,60711,2019-11-10,233.67418999999998
27,1697765,60891,2019-11-10,803.77161
27,1697581,60956,2019-11-10,782.78941
27,1697144,60956,2019-11-10,702.48511
27,1697255,60995,2019-11-10,38.47368
27,1697619,61053,2019-11-10,663.00348
27,1697800,61386,2019-11-10,784.81718
27,1697816,61683,2019-11-10,448.10756
27,1697263,61729,2019-11-10,168.17987
27,1697640,62280,2019-11-10,412.28323
27,1697416,62375,2019-11-10,361.93466
27,1697520,62758,2019-11-10,708.8941599999999
27,1697076,62782,2019-11-10,139.84405
27,1697543,62921,2019-11-10,671.80213
27,1697105,62958,2019-11-10,678.71704
27,1697425,63037,2019-11-10,484.52637999999996
27,1697887,63114,2019-11-10,521.40885
27,1697285,63485,2019-11-10,327.54978
27,1697614,63496,2019-11-10,548.31913
27,1697704,63635,2019-11-10,748.91318
27,1697055,64910,2019-11-10,372.47168
27,1697367,64913,2019-11-10,862.51585
27,1697103,65066,2019-11-10,652.93669
27,1697415,65228,2019-11-10,881.71744
27,1697282,65493,2019-11-10,64.23741
27,1697487,65499,2019-11-10,581.3788
27,1697644,65891,2019-11-10,50.93846
27,1697536,65903,2019-11-10,826.16838
27,1697120,66035,2019-11-10,822.3754799999999
27,1697062,66194,2019-11-10,652.0341599999999
27,1697221,66244,2019-11-10,758.1700099999999
27,1697734,66316,2019-11-10,807.4587
27,1697114,66325,2019-11-10,125.02535
27,1697189,66350,2019-11-10,922.29651
27,1697373,66511,2019-11-10,729.02608
27,1697900,66740,2019-11-10,408.47024
27,1697319,66754,2019-11-10,84.45699
27,1697795,66888,2019-11-10,5.28827
27,1697074,66941,2019-11-10,586.02527
27,1697269,67408,2019-11-10,862.2873
27,1697885,67451,2019-11-10,926.2665599999999
27,1697495,67666,2019-11-10,517.12141
27,1697006,68331,2019-11-10,341.70812
27,1697223,68449,2019-11-10,621.45913
27,1697408,68740,2019-11-10,136.07818999999998
27,1697552,68898,2019-11-10,451.30010999999996
27,1697721,69221,2019-11-10,187.81472
27,1697992,69380,2019-11-10,81.06213000000001
27,1697720,69664,2019-11-10,620.71233
27,1697292,69706,2019-11-10,207.18958
27,1697188,70062,2019-11-10,826.62501
27,1697953,70125,2019-11-10,521.32566
27,1697417,70323,2019-11-10,42.96488
27,1697556,70348,2019-11-10,289.2515
27,1697206,70577,2019-11-10,6.899139999999999
27,1697869,70592,2019-11-10,579.11555
27,1697723,71193,2019-11-10,817.35525
27,1697299,71376,2019-11-10,159.63186000000002
27,1697467,71471,2019-11-10,355.18998
27,1697438,71684,2019-11-10,958.46052
27,1697929,72266,2019-11-10,726.83226
27,1697505,72310,2019-11-10,334.86435
27,1697032,72533,2019-11-10,675.82602
27,1697949,72872,2019-11-10,643.41569
27,1697945,72893,2019-11-10,73.21706
27,1697730,72921,2019-11-10,623.65042
27,1697163,73237,2019-11-10,565.49631
27,1697771,73572,2019-11-10,212.76197000000002
27,1697461,73691,2019-11-10,227.77524
27,1697863,73703,2019-11-10,570.95798
27,1697978,73760,2019-11-10,586.11235
27,1697935,73913,2019-11-10,159.02318
27,1697053,74383,2019-11-10,312.613
27,1697735,74707,2019-11-10,685.6315400000001
27,1697990,75550,2019-11-10,142.65202
27,1697772,76388,2019-11-10,593.76779
27,1697868,76611,2019-11-10,33.58062
27,1697218,76702,2019-11-10,707.6447099999999
27,1697711,76712,2019-11-10,972.0875599999999
27,1697642,76922,2019-11-10,534.27804
27,1697094,77295,2019-11-10,703.5660799999999
27,1697470,77299,2019-11-10,880.25075
27,1697327,77925,2019-11-10,617.72142
27,1697270,77929,2019-11-10,890.79981
27,1697575,77954,2019-11-10,495.22405
27,1697147,78114,2019-11-10,104.50015
27,1697427,78166,2019-11-10,511.0997
27,1697335,78452,2019-11-10,863.79257
27,1697616,79334,2019-11-10,440.09148
27,1697558,79339,2019-11-10,809.65304
27,1697126,79449,2019-11-10,408.64583999999996
27,1697040,79682,2019-11-10,118.19782
27,1697825,79783,2019-11-10,816.5858099999999
27,1697015,79978,2019-11-10,850.12494
27,1697424,80009,2019-11-10,203.11624
27,1697446,80122,2019-11-10,216.31788999999998
27,1697400,80212,2019-11-10,765.52927
27,1697925,80382,2019-11-10,782.062
27,1697569,80574,2019-11-10,777.00693
27,1697011,81601,2019-11-10,565.0271700000001
27,1697521,81845,2019-11-10,603.4949
27,1697981,81977,2019-11-10,539.83857
27,1697670,82394,2019-11-10,888.11415
27,1697423,82558,2019-11-10,677.0785599999999
27,1697564,83365,2019-11-10,788.05102
27,1697086,83417,2019-11-10,895.68339
27,1697337,83460,2019-11-10,777.59433
27,1697064,83624,2019-11-10,740.6377200000001
27,1697522,83782,2019-11-10,436.94179
27,1697483,83799,2019-11-10,319.88698999999997
27,1697849,83920,2019-11-10,779.16693
27,1697324,84153,2019-11-10,56.92661
27,1697667,84228,2019-11-10,861.79035
27,1697414,84548,2019-11-10,617.1383400000001
27,1697846,84772,2019-11-10,660.41534
27,1697026,85316,2019-11-10,484.81347999999997
27,1697429,85889,2019-11-10,227.52237999999997
27,1697883,86103,2019-11-10,713.08002
27,1697431,86393,2019-11-10,943.0368800000001
27,1697950,86523,2019-11-10,968.2700800000001
27,1697524,86575,2019-11-10,615.84387
27,1697310,86685,2019-11-10,440.14097999999996
27,1697823,86778,2019-11-10,359.65501
27,1697517,86791,2019-11-10,497.90425
27,1697100,87374,2019-11-10,447.58645
27,1697782,87878,2019-11-10,423.36170999999996
27,1697555,88153,2019-11-10,6.69798
27,1697113,88603,2019-11-10,951.28173
27,1697750,88916,2019-11-10,268.1801
27,1697922,89476,2019-11-10,477.98947999999996
27,1697104,89682,2019-11-10,199.91513999999998
27,1697151,89718,2019-11-10,565.7819
27,1697251,89930,2019-11-10,315.29635
27,1697333,90260,2019-11-10,449.7469
27,1697155,90354,2019-11-10,107.80143000000001
27,1697478,90487,2019-11-10,118.14075
27,1697733,90853,2019-11-10,577.23883
27,1697508,90986,2019-11-10,265.97927999999996
27,1697001,91263,2019-11-10,355.21334
27,1697728,91570,2019-11-10,988.53951
27,1697512,91622,2019-11-10,907.4013800000001
27,1697426,91695,2019-11-10,686.74153
27,1697448,91837,2019-11-10,847.87104
27,1697967,91901,2019-11-10,563.469
27,1697090,91924,2019-11-10,671.28373
27,1697498,91934,2019-11-10,529.28206
27,1697321,91950,2019-11-10,884.96321
27,1697529,92086,2019-11-10,710.4144299999999
27,1697545,92152,2019-11-10,743.67465
27,1697133,92258,2019-11-10,967.7674300000001
27,1697867,92408,2019-11-10,511.28202999999996
27,1697677,92625,2019-11-10,445.39508
27,1697936,92721,2019-11-10,577.80489
27,1697679,93074,2019-11-10,533.25136
27,1697549,93197,2019-11-10,123.34173
27,1697363,93415,2019-11-10,158.85707
27,1697970,93430,2019-11-10,608.71622
27,1697165,93481,2019-11-10,344.79786
27,1697645,93650,2019-11-10,614.13693
27,1697412,93928,2019-11-10,613.86158
27,1697382,93928,2019-11-10,244.79644
27,1697916,94199,2019-11-10,365.86177999999995
27,1697409,94412,2019-11-10,114.55152
27,1697277,94426,2019-11-10,336.31073
27,1697388,94599,2019-11-10,679.0380299999999
27,1697507,94637,2019-11-10,309.50952
27,1697607,94936,2019-11-10,757.42379
27,1697585,95007,2019-11-10,373.88712000000004
27,1697396,95498,2019-11-10,98.26087
27,1697826,95513,2019-11-10,428.98920999999996
27,1697041,95876,2019-11-10,239.51391
27,1697866,96065,2019-11-10,972.92438
27,1697033,96225,2019-11-10,202.33523
27,1697389,96442,2019-11-10,315.61848
27,1697017,96452,2019-11-10,745.4218400000001
27,1697741,96502,2019-11-10,334.34938
27,1697089,96820,2019-11-10,707.79828
27,1697240,96916,2019-11-10,79.74423
27,1697845,97081,2019-11-10,512.91049
27,1697084,97109,2019-11-10,224.1808
27,1697208,97142,2019-11-10,252.78229
27,1697060,97564,2019-11-10,431.32707999999997
27,1697722,97605,2019-11-10,397.36157000000003
27,1697311,97773,2019-11-10,208.65613000000002
27,1697526,97962,2019-11-10,462.46994000000007
27,1697523,97980,2019-11-10,943.89455
27,1697159,98017,2019-11-10,537.13338
27,1697140,98079,2019-11-10,140.83234
27,1697808,98120,2019-11-10,821.87245
27,1697246,98303,2019-11-10,359.36611
27,1697048,98721,2019-11-10,320.21265
27,1697004,99294,2019-11-10,424.46077
27,1697028,99400,2019-11-10,816.57111
27,1697067,99427,2019-11-10,72.95456999999999
27,1697546,99433,2019-11-10,762.5801700000001
27,1697662,99522,2019-11-10,100.84314
27,1697236,99739,2019-11-10,165.16863999999998
27,1697822,100056,2019-11-10,79.29800999999999
27,1697378,100096,2019-11-10,858.70234
27,1697256,100126,2019-11-10,406.04364
27,1697316,100199,2019-11-10,644.70006
27,1697214,100255,2019-11-10,808.57525
27,1697002,100509,2019-11-10,631.13148
27,1697652,100963,2019-11-10,736.05561
27,1697913,101178,2019-11-10,295.2881
27,1697719,101510,2019-11-10,699.0903599999999
27,1697781,101691,2019-11-10,945.57175
27,1697066,101749,2019-11-10,423.07442000000003
27,1697842,101772,2019-11-10,991.89756
27,1697152,101922,2019-11-10,386.49621
27,1697589,102023,2019-11-10,524.4453900000001
27,1697600,102235,2019-11-10,258.03837000000004
27,1697106,102421,2019-11-10,726.42783
27,1697494,102483,2019-11-10,203.34722
27,1697462,102688,2019-11-10,499.27643
27,1697533,102906,2019-11-10,73.34318
27,1697500,103199,2019-11-10,564.7185400000001
27,1697180,103294,2019-11-10,815.23748
27,1697862,103905,2019-11-10,295.34123
27,1697518,104156,2019-11-10,974.1143400000001
27,1697121,104157,2019-11-10,929.63549
27,1697891,104388,2019-11-10,782.1427
27,1697059,104683,2019-11-10,969.67623
27,1697985,104974,2019-11-10,464.39367999999996
27,1697366,105026,2019-11-10,40.062509999999996
27,1697334,105306,2019-11-10,575.27499
27,1697259,105493,2019-11-10,530.76453
27,1697381,105849,2019-11-10,162.02059
27,1697779,106098,2019-11-10,429.03247999999996
27,1697666,106149,2019-11-10,236.09193
27,1697217,106188,2019-11-10,541.639
27,1697956,106270,2019-11-10,766.7246299999999
27,1697757,106519,2019-11-10,205.95956
27,1697243,106588,2019-11-10,765.05357
27,1697283,106593,2019-11-10,71.08662
27,1697761,106943,2019-11-10,613.20199
27,1697574,106968,2019-11-10,221.45199
27,1697457,107174,2019-11-10,197.59885
27,1697293,107362,2019-11-10,335.61068
27,1697477,107742,2019-11-10,627.7359799999999
27,1697410,108005,2019-11-10,874.3009300000001
27,1697096,108101,2019-11-10,950.9944300000001
27,1697807,108114,2019-11-10,119.86543
27,1697322,108252,2019-11-10,897.72925
27,1697436,108576,2019-11-10,350.60669
27,1697148,109052,2019-11-10,198.07196000000002
27,1697244,109879,2019-11-10,692.84144
27,1697456,110170,2019-11-10,625.71018
27,1697700,110730,2019-11-10,358.91234
27,1697044,110780,2019-11-10,253.12373
27,1697109,110985,2019-11-10,499.81335
27,1697648,111145,2019-11-10,229.02946
27,1697565,111264,2019-11-10,494.61799
27,1697944,111378,2019-11-10,180.4239
27,1697232,111705,2019-11-10,950.87835
27,1697763,111850,2019-11-10,620.30605
27,1697231,112369,2019-11-10,216.04041
27,1697510,112383,2019-11-10,584.9993400000001
27,1697359,112453,2019-11-10,486.93214000000006
27,1697940,112638,2019-11-10,527.2081900000001
27,1697789,112808,2019-11-10,453.4282
27,1697356,112823,2019-11-10,126.22753999999999
27,1697747,113008,2019-11-10,881.3747599999999
27,1697813,113247,2019-11-10,334.99926
27,1697591,113288,2019-11-10,922.93983
27,1697947,113400,2019-11-10,837.10883
27,1697676,113501,2019-11-10,720.84454
27,1697943,113788,2019-11-10,87.36556
27,1697749,114154,2019-11-10,890.40268
27,1697852,114698,2019-11-10,307.62802999999997
27,1697664,114822,2019-11-10,263.25034
27,1697038,115434,2019-11-10,722.91796
27,1697130,115452,2019-11-10,867.57512
27,1697803,115748,2019-11-10,686.46149
27,1697776,115795,2019-11-10,981.9413900000001
27,1697413,115924,2019-11-10,617.10454
27,1697372,116137,2019-11-10,197.56047
27,1697091,116395,2019-11-10,58.14635
27,1697286,116533,2019-11-10,153.34823
27,1697959,116648,2019-11-10,767.38162
27,1697758,116900,2019-11-10,285.63817
27,1697274,117102,2019-11-10,518.5398700000001
27,1697907,117222,2019-11-10,983.1922400000001
27,1697960,117666,2019-11-10,591.47479
27,1697273,117739,2019-11-10,798.70034
27,1697271,117800,2019-11-10,781.20532
27,1697624,117846,2019-11-10,29.308809999999998
27,1697688,118371,2019-11-10,418.89241
27,1697247,118779,2019-11-10,155.78999
27,1697844,118859,2019-11-10,910.25089
27,1697195,118889,2019-11-10,945.2969
27,1697383,118937,2019-11-10,631.12555
27,1697938,119100,2019-11-10,134.23684
27,1697205,119438,2019-11-10,847.5229099999999
27,1697491,119516,2019-11-10,68.86395999999999
27,1697465,119907,2019-11-10,923.2796
27,1697865,120651,2019-11-10,173.01289
27,1697580,120659,2019-11-10,259.56323
27,1697613,120717,2019-11-10,132.06274
27,1697948,120849,2019-11-10,817.61662
27,1697777,120962,2019-11-10,853.9776
27,1697755,121113,2019-11-10,287.14659
27,1697610,121626,2019-11-10,288.02654
27,1697037,121894,2019-11-10,233.64133999999999
27,1697854,121936,2019-11-10,750.3576099999999
27,1697087,121954,2019-11-10,178.30431000000002
27,1697097,122124,2019-11-10,42.83348
27,1697156,123052,2019-11-10,420.22963
27,1697873,123404,2019-11-10,201.17154
27,1697162,123424,2019-11-10,43.4952
27,1697631,124137,2019-11-10,410.1688
27,1697635,124249,2019-11-10,73.07148000000001
27,1697036,124343,2019-11-10,75.30901
27,1697158,124362,2019-11-10,883.17434
27,1697369,124526,2019-11-10,407.91817000000003
27,1697880,124787,2019-11-10,100.79734
27,1697568,125078,2019-11-10,579.77129
27,1697460,125208,2019-11-10,450.98745
27,1697385,125309,2019-11-10,769.37528
27,1697341,125357,2019-11-10,818.77483
27,1697312,125546,2019-11-10,136.59878
27,1697230,126108,2019-11-10,166.49206999999998
27,1697301,126890,2019-11-10,745.75851
27,1697697,126904,2019-11-10,196.15195
27,1697018,126958,2019-11-10,267.01597000000004
27,1697715,126999,2019-11-10,116.40151999999999
27,1697801,127129,2019-11-10,711.7522299999999
27,1697794,127510,2019-11-10,928.96371
27,1697612,127552,2019-11-10,105.31521000000001
